,Link,Title,Price,Type,Badrooms,Bathrooms,Guests
0,https://www.airbnb.it/rooms/43620393?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_IbYXj2xX05oKTyRe&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,loft indipendente in centro,54€,Bilocale,1,1,2
1,https://www.airbnb.it/rooms/46157145?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1226025204&check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_EtBFuNm0WfNIBo5F&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Soggiorna con Andrea,53€,Bilocale,1,1,0
2,https://www.airbnb.it/rooms/980451904521331791?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_qc9K0e0aZkx8XotM&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,IzzHome Delizioso,63€,Bilocale,1,1,4
3,https://www.airbnb.it/rooms/8432636?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_0oH4JBiNvDV0PVIM&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Panorama lirico,76€,Altro,4,2,9
4,https://www.airbnb.it/rooms/19240956?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_s5Rlsf0evKKoNOPQ&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Casa vacanze Cagliari centro,88€,Trilocale,2,1,5
5,https://www.airbnb.it/rooms/890942391491384731?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_AWwzCqO%2FWERfJjrV&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Repubblica appartamento design con 2 camere letto,102€,Trilocale,2,1,4
6,https://www.airbnb.it/rooms/50865213?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_ayy9VDOoTmUUmtdf&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Le stanze di elisa,71€,Bilocale,1,1,2
7,https://www.airbnb.it/rooms/7574547?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_ywRue8JHaVui2sWa&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Colorata Mansarda-Teatro Lirico (spiaggia 20 min),68€,Trilocale,2,1,4
8,https://www.airbnb.it/rooms/33369767?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_oCAFpjgQHpYeCy2X&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Casa Crizia,105€,Trilocale,2,1,4
9,https://www.airbnb.it/rooms/964339085642889872?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_2jQXPHGXwip9x9G7&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,[Centro città]5min[Poetto]10 min•[Wi-Fi Netflix],85€,Bilocale,1,1,4
10,https://www.airbnb.it/rooms/630357758019073923?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_cxt4RuXdp4ROd0aj&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Appartamento con posto auto e balcone centro città,94€,Bilocale,1,1,4
11,https://www.airbnb.it/rooms/20264994?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_3QEYhAjxI0qSJ169&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Central - The Sunny Flat,75€,Trilocale,2,1,7
12,https://www.airbnb.it/rooms/943957750231162643?check_in=2023-12-01&check_out=2023-12-03&source_impression_id=p3_1697831391_I5MVm8OsOUTLIigo&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Comfort Corner in Via Dante,92€,bilocale,1,1,2
13,https://www.airbnb.it/rooms/36553179?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-30&check_out=2023-12-04&source_impression_id=p3_1697831391_uK7HxoXLieUvkvUS&previous_page_section_name=1000&federated_search_id=1a94238a-9c5e-4615-82fc-61f754ce4ae3,Sa Martinica,57€,Monolocale,1,1,3
